image_id,ds_idx,true_label,pred_before,conf_before,mode,target_label,success,adv_label,adv_conf,gens_used,queries,x,y,r,g,b,pop_size,F,Cr,max_gens,es_target,es_nonadv,seed,commit,device
3719,4046,7,7,0.999798,untargeted,,0,7,0.970770,100,40400,18,11,1.000000,0.941187,0.692886,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3720,4047,4,4,0.999989,untargeted,,1,5,0.886293,100,40400,17,19,1.000000,0.999449,0.999174,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3721,4048,5,5,0.999991,untargeted,,0,5,0.990485,100,40400,18,13,0.653486,0.999969,0.534223,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3722,4049,4,4,0.999993,untargeted,,0,4,0.992339,100,40400,18,6,0.999101,0.999321,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3723,4050,3,3,0.999999,untargeted,,0,3,0.987856,100,40400,20,10,0.000000,0.000000,0.588539,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3724,4052,5,5,0.468451,untargeted,,1,3,0.997572,0,400,20,13,1.000000,0.407379,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3725,4053,4,4,0.999959,untargeted,,1,5,0.986404,0,400,10,20,0.160346,0.000000,0.097257,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3726,4054,7,7,0.992603,untargeted,,1,0,0.952032,1,800,19,25,1.000000,0.650037,0.967757,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3727,4056,0,0,0.999999,untargeted,,0,0,0.999795,100,40400,16,19,1.000000,0.998122,0.999529,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3728,4057,7,7,0.999147,untargeted,,0,7,0.386655,100,40400,14,13,0.000033,0.000172,0.849423,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3729,4058,7,7,0.967120,untargeted,,1,5,0.965027,21,8800,16,12,0.000000,0.000000,0.827923,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3730,4059,1,1,0.994862,untargeted,,0,1,0.889342,100,40400,15,20,0.649595,0.000166,0.001016,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3731,4060,6,6,0.999994,untargeted,,0,6,0.993574,100,40400,10,22,0.000350,0.000224,0.848148,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3732,4061,5,5,1.000000,untargeted,,0,5,0.999642,100,40400,16,15,0.041089,0.978285,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3733,4062,0,0,0.998066,untargeted,,0,0,0.661725,100,40400,25,19,0.979185,0.000000,0.166140,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3734,4063,7,7,0.999764,untargeted,,0,7,0.988554,100,40400,13,7,0.000000,0.810326,0.001280,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3735,4064,7,7,0.999950,untargeted,,0,7,0.972271,100,40400,14,16,1.000000,0.999499,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3736,4065,4,4,0.999989,untargeted,,1,5,0.646595,100,40400,18,15,0.000000,0.000163,0.804918,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3737,4067,1,1,0.999929,untargeted,,0,1,0.943538,100,40400,21,21,0.999070,0.929776,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3738,4068,8,8,1.000000,untargeted,,0,8,0.998458,100,40400,11,24,0.999630,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3739,4069,5,5,0.999996,untargeted,,0,5,0.983826,100,40400,15,5,0.000000,0.000000,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3740,4070,9,9,0.999472,untargeted,,0,9,0.870395,100,40400,17,16,0.000338,0.000000,0.118553,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3741,4072,5,5,0.998615,untargeted,,0,5,0.907365,100,40400,21,11,0.000000,0.660393,0.000251,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3742,4073,6,6,0.999994,untargeted,,0,6,0.999135,100,40400,14,12,0.000000,0.000000,0.037909,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3743,4074,2,2,0.963984,untargeted,,1,5,0.995973,0,400,16,15,0.819258,0.932727,0.546579,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3744,4075,2,2,0.996073,untargeted,,1,6,0.883046,100,40400,10,18,0.000162,0.906927,0.000180,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3745,4076,7,7,0.999986,untargeted,,0,7,0.988809,100,40400,26,9,0.999871,0.867045,0.920408,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3746,4078,5,5,0.999997,untargeted,,0,5,0.994671,100,40400,21,16,0.998315,0.999476,0.999935,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3747,4079,8,8,0.999996,untargeted,,0,8,0.927314,100,40400,24,22,1.000000,0.984720,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3748,4080,1,1,0.999999,untargeted,,0,1,0.999972,100,40400,28,19,1.000000,0.924997,0.788636,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3749,4081,0,0,0.999892,untargeted,,0,0,0.938826,100,40400,11,19,0.999893,1.000000,0.704466,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3750,4082,6,6,0.999995,untargeted,,0,6,0.999616,100,40400,5,13,1.000000,0.999119,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3751,4083,8,8,1.000000,untargeted,,0,8,0.983951,100,40400,18,23,1.000000,1.000000,0.807221,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3752,4084,7,7,0.999999,untargeted,,0,7,0.995199,100,40400,12,14,0.000207,0.000000,0.681638,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3753,4085,8,8,0.993246,untargeted,,1,6,0.676919,100,40400,8,6,1.000000,0.892848,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3754,4086,8,8,0.999981,untargeted,,0,8,0.937435,100,40400,19,19,0.000236,0.000000,0.059103,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3755,4087,5,5,0.999509,untargeted,,1,3,0.935067,100,40400,18,12,0.000214,0.000180,0.152238,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3756,4088,7,7,1.000000,untargeted,,0,7,0.999150,100,40400,16,11,1.000000,0.999796,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3757,4089,5,5,0.866878,untargeted,,1,3,0.935161,3,1600,19,6,1.000000,0.000000,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3758,4090,4,4,0.994623,untargeted,,1,2,0.794354,0,400,13,10,0.608811,1.000000,0.911758,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3759,4091,9,9,0.999994,untargeted,,0,9,0.997590,100,40400,19,7,0.001707,0.000000,0.562150,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3760,4092,7,7,0.999714,untargeted,,0,7,0.772097,100,40400,13,9,0.999571,1.000000,0.989985,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3761,4093,3,3,0.998905,untargeted,,0,3,0.805776,100,40400,5,16,0.000000,0.000866,0.997730,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3762,4095,8,8,0.627385,untargeted,,1,0,0.999778,0,400,14,23,0.260574,0.000000,0.738251,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3763,4096,8,8,0.999276,untargeted,,1,0,0.968969,3,1600,23,10,1.000000,0.973681,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3764,4097,3,3,0.876146,untargeted,,1,2,0.515634,9,4000,6,2,0.288896,0.000000,0.453497,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3765,4098,9,9,0.998136,untargeted,,0,9,0.631726,100,40400,3,10,0.999554,0.749347,0.999618,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3766,4099,4,4,0.999953,untargeted,,0,4,0.690421,100,40400,24,16,0.847300,0.673551,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3767,4100,7,7,0.999966,untargeted,,0,7,0.997419,100,40400,15,15,1.000000,0.999426,0.001886,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3768,4102,0,0,0.999322,untargeted,,0,0,0.971738,100,40400,26,15,1.000000,0.999469,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3769,4103,8,8,0.987712,untargeted,,1,0,0.939319,100,40400,22,22,1.000000,0.998527,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3770,4104,0,0,0.999959,untargeted,,0,0,0.931688,100,40400,15,17,1.000000,1.000000,0.997876,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3771,4105,7,7,1.000000,untargeted,,0,7,0.999992,100,40400,11,20,1.000000,0.999959,0.996340,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3772,4107,3,3,0.999755,untargeted,,0,3,0.586878,100,40400,13,14,0.929738,0.999500,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3773,4108,2,2,0.998606,untargeted,,1,6,0.961455,26,10800,26,12,0.612245,0.334197,0.964114,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3774,4109,5,5,0.999952,untargeted,,1,3,0.644597,100,40400,15,13,0.000000,0.334190,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3775,4110,2,2,0.999996,untargeted,,0,2,0.882659,100,40400,12,4,0.503737,0.000216,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3776,4113,0,0,0.999918,untargeted,,0,0,0.948240,100,40400,17,23,1.000000,0.991705,0.651029,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3777,4114,4,4,0.999996,untargeted,,0,4,0.660613,100,40400,18,11,1.000000,0.999646,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3778,4115,8,8,0.999996,untargeted,,0,8,0.988656,100,40400,25,12,1.000000,1.000000,0.998992,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3779,4116,2,2,0.999989,untargeted,,0,2,0.999038,100,40400,20,26,0.999299,0.997363,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3780,4117,4,4,0.999544,untargeted,,0,4,0.874213,100,40400,24,17,1.000000,1.000000,0.998610,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3781,4118,0,0,0.999999,untargeted,,0,0,0.994579,100,40400,19,15,1.000000,0.999241,0.998158,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3782,4119,6,6,0.999961,untargeted,,0,6,0.966532,100,40400,20,3,0.999118,1.000000,0.810210,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3783,4120,4,4,0.999999,untargeted,,0,4,0.998677,100,40400,13,18,0.999561,1.000000,0.627678,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3784,4121,5,5,0.988228,untargeted,,1,3,0.967642,14,6000,18,18,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3785,4122,6,6,0.999831,untargeted,,1,3,0.826932,100,40400,11,8,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3786,4123,0,0,0.999995,untargeted,,0,0,0.999687,100,40400,14,13,1.000000,1.000000,0.956677,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3787,4124,8,8,0.996300,untargeted,,1,9,0.496101,100,40400,5,23,0.000692,0.000000,0.925154,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3788,4125,8,8,0.713728,untargeted,,1,0,0.999684,0,400,14,16,0.000000,0.138210,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3789,4126,0,0,0.955755,untargeted,,1,2,0.940594,100,40400,18,18,1.000000,0.995099,0.999346,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3790,4127,6,6,0.999991,untargeted,,0,6,0.998185,100,40400,15,8,0.000033,0.000083,0.996638,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3791,4128,1,1,0.999781,untargeted,,0,1,0.997589,100,40400,8,6,1.000000,0.003426,0.001857,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3792,4129,1,1,0.999971,untargeted,,0,1,0.999744,100,40400,25,2,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3793,4130,6,6,0.999864,untargeted,,0,6,0.578433,100,40400,14,20,0.767809,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3794,4131,1,1,0.999993,untargeted,,0,1,0.999860,100,40400,9,2,1.000000,0.999298,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3795,4132,4,4,1.000000,untargeted,,0,4,1.000000,100,40400,24,20,0.140322,0.379236,0.822095,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3796,4133,2,2,0.997992,untargeted,,1,3,0.764979,100,40400,18,13,0.400608,0.999903,0.999513,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3797,4134,1,1,0.997778,untargeted,,0,1,0.885865,100,40400,11,14,0.998943,1.000000,0.875699,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3798,4136,2,2,0.999983,untargeted,,0,2,0.759675,100,40400,21,14,1.000000,0.802343,0.999488,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3799,4137,4,4,0.986309,untargeted,,1,5,0.999690,0,400,17,12,0.000000,0.359558,0.428482,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3800,4138,4,4,0.998244,untargeted,,1,3,0.494887,100,40400,17,11,0.977675,0.999720,0.999532,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3801,4141,8,8,1.000000,untargeted,,0,8,0.998710,100,40400,24,19,0.998145,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3802,4142,8,8,0.999744,untargeted,,0,8,0.967031,100,40400,22,15,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3803,4143,5,5,0.998597,untargeted,,1,1,0.718815,100,40400,17,8,0.742427,1.000000,0.000638,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3804,4144,1,1,0.999987,untargeted,,0,1,0.999358,100,40400,6,21,0.998484,0.998308,0.999373,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3805,4145,8,8,0.999996,untargeted,,0,8,0.487885,100,40400,17,18,1.000000,0.999952,0.998263,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3806,4146,2,2,1.000000,untargeted,,0,2,0.999862,100,40400,19,21,0.000518,0.189378,0.999076,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3807,4147,3,3,0.951309,untargeted,,1,2,0.776470,0,400,18,8,0.000000,0.000000,0.534745,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3808,4148,3,3,0.999996,untargeted,,0,3,0.569947,100,40400,8,8,0.000000,0.000235,0.996850,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3809,4149,9,9,0.999998,untargeted,,0,9,0.998396,100,40400,13,7,1.000000,0.999746,0.997091,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3810,4150,6,6,0.999998,untargeted,,0,6,0.992724,100,40400,8,19,0.999373,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3811,4151,6,6,0.999998,untargeted,,0,6,0.523708,100,40400,10,11,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3812,4153,0,0,1.000000,untargeted,,0,0,0.999980,100,40400,23,24,0.967499,1.000000,0.363953,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3813,4154,7,7,0.999933,untargeted,,0,7,0.999072,100,40400,19,6,1.000000,1.000000,0.442795,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3814,4155,3,3,1.000000,untargeted,,0,3,0.999949,100,40400,7,2,0.000000,0.000000,0.241703,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3815,4156,3,3,0.999998,untargeted,,0,3,0.957335,100,40400,16,16,0.000000,0.000000,0.999127,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3816,4157,2,2,0.999996,untargeted,,0,2,0.941830,100,40400,17,6,0.001068,0.000000,0.084938,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3817,4158,7,7,0.999890,untargeted,,1,2,0.679942,100,40400,12,17,1.000000,0.967310,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3818,4159,4,4,1.000000,untargeted,,0,4,0.999585,100,40400,10,14,0.019377,0.000000,0.495808,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3819,4160,5,5,0.999997,untargeted,,0,5,0.995394,100,40400,16,15,0.863499,0.999666,0.999913,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3820,4161,6,6,0.999995,untargeted,,0,6,0.971490,100,40400,5,12,1.000000,0.992992,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3821,4162,0,0,0.999909,untargeted,,0,0,0.987300,100,40400,21,14,0.998171,0.000000,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3822,4163,2,2,0.997279,untargeted,,0,2,0.523722,100,40400,8,2,0.000519,1.000000,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3823,4164,1,1,0.999980,untargeted,,0,1,0.763624,100,40400,18,22,0.000000,0.000110,0.930664,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3824,4165,8,8,0.965218,untargeted,,1,0,0.946375,0,400,24,16,0.000000,0.112479,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3825,4166,1,1,0.999946,untargeted,,0,1,0.994238,100,40400,12,11,1.000000,0.999064,0.593754,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3826,4167,0,0,1.000000,untargeted,,0,0,0.999995,100,40400,4,16,0.000000,0.218069,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3827,4168,9,9,0.999998,untargeted,,0,9,0.998417,100,40400,15,21,0.000036,0.000303,0.871083,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3828,4169,3,3,0.721917,untargeted,,1,5,0.995913,0,400,26,17,1.000000,1.000000,0.597552,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3829,4170,1,1,0.855187,untargeted,,1,8,0.902636,100,40400,5,25,0.998374,0.810150,0.940257,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3830,4171,0,0,0.999842,untargeted,,0,0,0.954450,100,40400,17,6,0.883594,0.000000,0.000374,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3831,4172,5,5,0.999971,untargeted,,0,5,0.840203,100,40400,10,19,0.000000,0.046213,0.000482,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3832,4173,4,4,0.999962,untargeted,,0,4,0.962335,100,40400,14,19,1.000000,0.952907,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3833,4174,2,2,0.988661,untargeted,,1,3,0.542048,6,2800,11,17,0.891047,0.000000,0.338618,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3834,4176,3,3,0.999994,untargeted,,0,3,0.892149,100,40400,14,15,0.000367,0.000045,0.616450,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3835,4177,6,6,1.000000,untargeted,,0,6,0.984719,100,40400,13,16,1.000000,0.998682,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3836,4178,7,7,0.999562,untargeted,,0,7,0.960636,100,40400,23,6,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3837,4179,6,6,0.999999,untargeted,,0,6,0.999560,100,40400,17,8,1.000000,1.000000,0.999475,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3838,4180,0,0,0.999793,untargeted,,0,0,0.945336,100,40400,16,15,0.666429,0.000000,0.719642,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3839,4181,0,0,0.999994,untargeted,,0,0,0.991763,100,40400,14,1,0.000000,0.000000,0.018419,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3840,4182,5,5,0.999501,untargeted,,0,5,0.967829,100,40400,10,20,0.999971,0.998958,0.797692,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3841,4183,7,7,1.000000,untargeted,,0,7,0.999976,100,40400,23,10,1.000000,1.000000,0.999478,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3842,4184,4,4,0.999999,untargeted,,1,2,0.950428,3,1600,17,7,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3843,4185,7,7,0.998487,untargeted,,0,7,0.734212,100,40400,16,17,1.000000,0.929193,0.877851,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3844,4186,7,7,0.999997,untargeted,,0,7,0.959539,100,40400,16,14,0.000000,0.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3845,4187,0,0,0.999889,untargeted,,0,0,0.975525,100,40400,26,7,1.000000,1.000000,0.633321,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3846,4188,6,6,1.000000,untargeted,,0,6,0.711416,100,40400,17,14,0.000000,0.000000,0.998374,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3847,4189,1,1,0.999806,untargeted,,0,1,0.988176,100,40400,19,9,0.999175,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3848,4190,3,3,0.472397,untargeted,,1,5,0.971467,0,400,17,16,0.000000,0.000000,0.972804,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3849,4191,9,9,0.999793,untargeted,,0,9,0.968075,100,40400,11,9,0.000000,0.000000,0.149816,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3850,4192,0,0,0.921416,untargeted,,1,9,0.588824,100,40400,24,19,0.201956,0.999702,0.919931,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3851,4193,9,9,0.999319,untargeted,,1,0,0.772776,100,40400,18,6,0.000613,0.000000,0.847044,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3852,4194,0,0,0.999631,untargeted,,0,0,0.947788,100,40400,5,4,0.763447,0.000091,0.000218,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3853,4195,3,3,0.998802,untargeted,,1,5,0.907959,100,40400,12,11,0.999202,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3854,4196,8,8,0.999645,untargeted,,1,0,0.519664,100,40400,9,20,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3855,4197,4,4,1.000000,untargeted,,0,4,0.999998,100,40400,14,19,1.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3856,4199,8,8,0.999000,untargeted,,1,0,0.997940,0,400,12,19,0.873974,0.829750,0.663092,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3857,4200,4,4,1.000000,untargeted,,1,2,0.755227,100,40400,14,5,0.000000,0.000000,0.998489,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3858,4201,1,1,0.999064,untargeted,,0,1,0.931639,100,40400,10,22,0.993537,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3859,4202,0,0,0.999998,untargeted,,0,0,0.989286,100,40400,24,8,0.000460,0.000000,0.434569,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3860,4203,2,2,0.999993,untargeted,,1,4,0.956930,6,2800,13,6,0.994588,0.862653,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3861,4205,4,4,0.999999,untargeted,,0,4,0.884655,100,40400,7,19,0.752037,0.998981,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3862,4206,1,1,0.999991,untargeted,,0,1,0.999773,100,40400,11,6,1.000000,0.000000,0.000240,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3863,4207,1,1,0.999282,untargeted,,0,1,0.950139,100,40400,18,23,0.000000,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3864,4208,2,2,0.999797,untargeted,,1,7,0.967603,1,800,19,12,0.000000,0.091588,0.242405,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3865,4209,4,4,1.000000,untargeted,,0,4,0.999777,100,40400,19,6,0.999198,1.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3866,4210,3,3,0.547946,untargeted,,1,9,0.946281,0,400,24,3,0.352349,0.129688,0.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3867,4211,4,4,0.999975,untargeted,,0,4,0.998023,100,40400,24,12,0.000000,0.662585,0.998085,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3868,4212,1,1,0.999986,untargeted,,0,1,0.996146,100,40400,14,7,1.000000,0.948225,0.713636,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3869,4213,4,4,1.000000,untargeted,,0,4,0.999937,100,40400,18,2,1.000000,0.998671,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3870,4214,7,7,0.999959,untargeted,,0,7,0.906859,100,40400,16,15,1.000000,0.661242,0.653454,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3871,4215,1,1,0.933058,untargeted,,1,8,0.997968,0,400,12,22,0.273854,0.522254,0.987454,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3872,4216,0,0,0.999912,untargeted,,0,0,0.989947,100,40400,15,10,1.000000,1.000000,0.998209,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3873,4218,9,9,0.999999,untargeted,,0,9,0.999918,100,40400,4,19,1.000000,0.877762,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3874,4219,0,0,0.999898,untargeted,,0,0,0.970946,100,40400,19,4,0.001651,0.000000,0.584439,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3875,4220,4,4,0.999992,untargeted,,1,3,0.767435,0,400,19,20,0.038794,0.000000,1.000000,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
3876,4221,2,2,0.999949,untargeted,,1,0,0.946674,100,40400,10,15,0.000106,0.000305,0.705774,400,0.5,0.9,100,0.9,0.05,1337,11c8d7a,cuda
