ds_idx,true_label,pred_before,conf_before,targets,hit_mask,gens_used,queries,best_xy_rgb_per_target,adv_labels_per_target,adv_confs_per_target,pop,max_gens,F,Cr,es_target,xy_topk,xy_mutate_prob,seed,device,prior
89,9,9,0.999986,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(16,23,0.0000,0.0000,0.4529)|(16,23,0.0000,0.0000,0.3416)|(18,25,0.0000,0.0000,0.4718)|(16,23,0.0000,0.0099,0.9598)|(19,23,0.0000,0.0000,0.2755)|(2,24,0.6928,0.0000,0.0000)|(21,13,0.0000,0.0000,0.4361)|(18,25,0.0000,0.0000,0.2914)|(25,29,1.0000,0.0000,0.0327)",9|9|9|9|9|9|9|9|9,0.999994|0.999994|0.999991|0.999992|0.999993|0.999988|0.999969|0.999991|0.999435,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
90,0,0,0.999996,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(15,17,1.0000,0.0000,0.0000)|(24,17,0.0000,0.6126,1.0000)|(9,9,0.0000,0.0000,0.1982)|(5,8,0.0000,0.0000,1.0000)|(7,20,0.0000,0.0000,0.6634)|(15,17,1.0000,0.0000,0.3247)|(15,17,0.0000,0.0000,0.4773)|(8,9,0.7766,0.0000,0.0000)|(15,17,0.0000,0.0000,0.3735)",0|0|0|0|0|0|0|0|0,0.999754|0.999997|0.999988|0.999988|0.999999|0.999795|0.999899|0.999990|0.999904,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
91,3,3,0.999998,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(29,15,1.0000,0.6553,1.0000)|(22,7,1.0000,0.2819,1.0000)|(22,5,1.0000,0.7534,1.0000)|(23,19,0.0000,0.0000,0.3550)|(22,7,1.0000,0.5000,1.0000)|(29,14,0.0000,0.0000,0.6625)|(13,22,0.0000,0.0000,0.5444)|(29,15,1.0000,0.1356,1.0000)|(11,11,0.9966,0.5322,1.0000)",3|3|3|3|3|3|3|3|3,0.999902|0.999213|0.999958|0.999986|0.999204|0.999958|0.999989|0.999964|0.999999,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
92,8,8,1.000000,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(28,30,0.0000,0.0000,0.0000)|(18,1,0.0000,0.0000,0.0000)|(14,12,0.0000,0.0000,0.8423)|(24,19,0.0180,0.0000,0.0000)|(20,4,0.4159,0.0000,0.0000)|(21,22,0.0267,0.0000,0.0000)|(21,13,0.0000,0.0000,0.0000)|(21,9,0.0000,0.0000,0.0557)|(22,16,0.0148,0.0000,0.0000)",8|8|8|8|8|8|8|8|8,0.999999|0.999934|1.000000|1.000000|0.999963|1.000000|1.000000|0.999999|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
93,6,6,1.000000,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(16,16,1.0000,1.0000,1.0000)|(21,14,1.0000,1.0000,1.0000)|(19,20,1.0000,1.0000,1.0000)|(15,16,1.0000,1.0000,1.0000)|(15,16,1.0000,1.0000,1.0000)|(14,25,1.0000,1.0000,1.0000)|(15,16,1.0000,1.0000,1.0000)|(15,16,1.0000,1.0000,1.0000)|(20,13,1.0000,1.0000,1.0000)",6|6|6|6|6|6|6|6|6,0.999989|0.999997|0.999999|0.999944|0.999944|1.000000|0.999944|0.999944|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
94,4,4,0.999982,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(17,11,1.0000,1.0000,1.0000)|(10,20,1.0000,1.0000,1.0000)|(17,11,1.0000,1.0000,1.0000)|(17,11,1.0000,1.0000,1.0000)|(19,5,1.0000,0.9439,1.0000)|(16,11,0.0000,0.0000,0.6002)|(18,9,0.0000,0.0000,1.0000)|(18,9,0.0000,0.0000,0.5844)|(19,17,1.0000,1.0000,1.0000)",4|4|4|4|4|4|4|4|4,0.633255|1.000000|0.633255|0.633255|0.995899|0.909209|0.974625|0.961015|0.999951,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
95,6,6,0.661955,0|1|2|3|4|5|7|8|9,0|0|0|1|0|0|0|0|0,40,70848,"(4,8,1.0000,1.0000,1.0000)|(11,13,0.0000,0.0000,0.4064)|(18,17,1.0000,1.0000,0.9575)|(18,17,0.0000,0.1166,0.2298)|(17,17,0.0000,0.0000,0.2710)|(7,22,0.6072,0.8337,1.0000)|(17,25,0.0000,0.0000,0.3100)|(11,12,0.0000,0.0000,0.5382)|(9,13,0.0085,0.0000,0.4675)",3|6|3|3|6|3|6|6|3,0.500271|0.498156|0.764107|0.935700|0.516321|0.512195|0.597728|0.698470|0.455965,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
96,6,6,0.998848,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(22,20,1.0000,0.9329,1.0000)|(10,14,0.0000,0.0000,0.0896)|(22,20,1.0000,0.7898,0.6394)|(13,11,0.0000,0.0034,0.0000)|(10,13,0.0000,0.2011,0.2287)|(10,13,1.0000,1.0000,1.0000)|(8,14,0.0000,0.2179,0.7257)|(22,20,1.0000,1.0000,1.0000)|(22,20,1.0000,0.9635,1.0000)",6|6|6|6|4|6|6|6|6,0.716727|0.760941|0.831419|0.996204|0.532034|0.886012|0.690699|0.714222|0.714621,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
97,0,0,0.919581,1|2|3|4|5|6|7|8|9,0|1|0|0|0|0|0|0|0,40,70848,"(10,15,0.3726,0.5449,1.0000)|(13,10,0.9231,0.0000,0.0000)|(11,14,0.4765,0.4902,0.9941)|(17,12,0.0000,1.0000,0.2272)|(12,16,0.7312,0.0400,1.0000)|(14,10,0.7890,0.0468,0.9282)|(7,22,0.0451,1.0000,0.8853)|(8,27,0.0416,1.0000,0.0111)|(11,11,0.0316,1.0000,0.7973)",0|2|0|0|0|0|0|0|0,0.912531|0.973586|0.936482|0.992300|0.892944|0.789954|0.981201|0.895594|0.872643,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
98,0,0,0.999970,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(22,6,0.0000,0.0000,0.1791)|(3,10,0.0000,0.0000,1.0000)|(20,6,0.5598,0.2892,0.0000)|(8,14,0.0132,0.0000,0.4941)|(7,10,0.0000,0.0000,0.2043)|(22,4,0.0204,0.0000,0.1814)|(9,14,0.2368,0.0000,0.0000)|(3,9,0.5069,0.2462,0.0000)|(4,9,0.0000,0.0000,0.1930)",0|0|0|0|0|0|0|0|0,0.999957|0.998245|0.999989|0.999957|0.999851|0.999985|0.999982|0.998708|0.998349,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
99,7,7,1.000000,0|1|2|3|4|5|6|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(6,23,1.0000,0.8931,1.0000)|(12,20,0.0000,0.0000,0.0000)|(9,9,0.0000,0.9943,0.9923)|(12,10,0.0000,0.0000,0.0000)|(6,21,1.0000,1.0000,1.0000)|(18,13,0.0000,0.0000,0.0000)|(6,21,1.0000,0.8646,0.5220)|(14,23,1.0000,0.8397,0.9758)|(6,21,1.0000,0.8396,0.4343)",7|7|7|7|7|7|7|7|7,0.999998|1.000000|0.999996|0.999912|0.999998|1.000000|0.999997|1.000000|0.999996,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
100,4,4,0.999995,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(13,7,1.0000,1.0000,1.0000)|(14,10,1.0000,1.0000,1.0000)|(7,4,0.0000,0.0000,0.8899)|(12,18,1.0000,0.8515,1.0000)|(11,6,1.0000,1.0000,1.0000)|(20,17,0.0000,0.0000,0.5457)|(13,7,0.9506,1.0000,1.0000)|(14,10,1.0000,1.0000,1.0000)|(14,12,1.0000,1.0000,1.0000)",4|4|4|4|4|4|4|4|4,0.999925|0.988841|0.999975|0.999967|0.999943|0.999857|0.999934|0.988841|0.986131,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
101,5,5,0.885370,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(12,9,0.0000,1.0000,1.0000)|(12,9,0.0000,1.0000,1.0000)|(18,24,0.2626,0.7617,1.0000)|(19,22,0.5804,0.5517,0.4392)|(19,22,0.0000,0.0000,0.4843)|(12,9,0.0915,1.0000,1.0000)|(14,17,0.0000,0.0343,0.0000)|(19,20,0.0000,0.8543,1.0000)|(10,11,0.0000,0.0696,1.0000)",4|4|5|5|5|4|5|5|5,0.597182|0.597182|0.971488|0.591687|0.770945|0.543576|0.853202|0.844468|0.996403,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
102,6,6,1.000000,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(23,2,1.0000,1.0000,1.0000)|(23,8,1.0000,1.0000,1.0000)|(23,3,1.0000,1.0000,1.0000)|(16,3,1.0000,1.0000,1.0000)|(23,3,1.0000,1.0000,1.0000)|(23,5,1.0000,1.0000,1.0000)|(24,5,1.0000,1.0000,1.0000)|(25,10,1.0000,1.0000,1.0000)|(16,21,1.0000,1.0000,1.0000)",6|6|6|6|6|6|6|6|6,0.999859|0.999999|0.999827|0.999998|0.999827|0.999859|0.999931|0.999997|0.999999,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
103,3,3,0.999999,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(7,12,0.0000,0.0000,0.9101)|(23,14,0.0000,0.0000,0.1998)|(23,16,0.0000,0.0000,0.5712)|(17,11,0.0000,0.0000,0.7379)|(11,16,0.0000,0.0000,0.5693)|(5,16,0.8290,0.4080,0.3890)|(17,16,0.0000,0.0000,0.4875)|(20,10,0.0000,0.0000,0.5328)|(11,16,0.0000,0.0000,0.5089)",3|3|3|3|3|3|3|3|3,0.998795|0.999995|0.999998|0.999997|0.999943|0.999996|1.000000|0.999997|0.999943,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
104,1,1,0.999978,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(21,27,1.0000,1.0000,1.0000)|(21,12,1.0000,1.0000,1.0000)|(8,25,1.0000,1.0000,1.0000)|(21,12,1.0000,1.0000,1.0000)|(19,27,1.0000,1.0000,1.0000)|(23,25,1.0000,1.0000,1.0000)|(21,12,1.0000,1.0000,1.0000)|(19,11,1.0000,1.0000,1.0000)|(21,12,1.0000,1.0000,1.0000)",1|1|1|1|1|1|1|1|1,0.999965|0.999117|0.999987|0.999117|0.999982|0.999931|0.999117|0.999931|0.999117,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
105,1,1,0.999847,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(8,7,0.0000,0.0000,1.0000)|(12,13,0.0000,0.0601,1.0000)|(12,13,0.6453,0.0000,0.0000)|(14,5,0.0000,0.0000,1.0000)|(14,5,0.0000,0.0000,1.0000)|(23,17,1.0000,0.0000,0.0000)|(16,11,1.0000,0.0000,0.0000)|(15,11,1.0000,0.0000,0.0000)|(12,14,0.0000,0.0000,0.3137)",1|1|1|1|1|1|1|1|1,0.998472|0.999755|0.999830|0.996582|0.996582|0.999750|0.998681|0.999139|0.999948,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
106,3,3,0.997186,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(21,3,1.0000,0.7769,1.0000)|(17,13,0.0290,0.0000,0.5083)|(15,1,1.0000,0.7229,1.0000)|(13,1,0.0000,0.0000,0.4540)|(19,5,1.0000,0.9876,0.6710)|(16,12,1.0000,1.0000,0.9227)|(15,10,0.0000,0.0087,0.2955)|(13,1,0.0000,0.0000,0.5189)|(15,1,0.0003,0.0000,0.3779)",3|3|3|3|3|3|3|3|3,0.615025|0.990797|0.999264|0.998966|0.686897|0.997491|0.616534|0.998931|0.998923,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
107,6,6,1.000000,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(15,18,1.0000,1.0000,1.0000)|(27,24,1.0000,1.0000,1.0000)|(13,26,1.0000,1.0000,1.0000)|(5,17,1.0000,0.8712,1.0000)|(6,9,1.0000,1.0000,1.0000)|(26,22,1.0000,1.0000,0.5120)|(12,13,1.0000,1.0000,0.5416)|(14,14,1.0000,0.9556,1.0000)|(10,23,1.0000,1.0000,0.6116)",6|6|6|6|6|6|6|6|6,1.000000|1.000000|1.000000|1.000000|0.999997|0.999998|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
108,8,8,0.998883,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(30,16,1.0000,1.0000,1.0000)|(16,10,1.0000,1.0000,1.0000)|(14,12,1.0000,1.0000,1.0000)|(30,16,0.8821,1.0000,1.0000)|(15,13,1.0000,1.0000,1.0000)|(16,10,1.0000,1.0000,1.0000)|(29,26,1.0000,1.0000,1.0000)|(30,16,1.0000,1.0000,1.0000)|(30,16,1.0000,1.0000,1.0000)",8|8|8|8|8|8|8|8|8,0.985495|0.999438|0.999407|0.985545|0.999117|0.999438|0.997301|0.985495|0.985495,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
109,7,7,1.000000,0|1|2|3|4|5|6|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(19,8,0.0000,0.0000,0.3954)|(17,15,0.0000,0.0000,0.4128)|(10,15,0.0000,0.0000,0.4347)|(10,29,0.6071,0.0000,0.0000)|(18,18,0.0000,0.0000,1.0000)|(21,16,0.9496,0.2112,0.0074)|(27,14,0.0000,0.0000,0.4145)|(17,15,0.0000,0.0000,0.4015)|(17,15,0.0000,0.0000,0.4379)",7|7|7|7|7|7|7|7|7,0.999995|0.992511|0.999716|1.000000|0.989470|0.999105|1.000000|0.992550|0.992458,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
110,4,4,0.999793,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(16,12,0.0000,0.0000,0.4399)|(19,9,0.0000,0.0000,0.3593)|(16,12,0.0000,0.0000,0.5014)|(22,10,0.0000,0.0000,0.6895)|(23,12,0.2746,0.0000,0.1269)|(23,11,0.0000,0.0000,0.2438)|(20,9,0.0000,0.0000,0.1102)|(16,11,0.0000,0.0000,0.3397)|(11,19,0.0000,0.0000,0.1891)",4|4|4|4|5|4|4|4|4,0.998681|0.999879|0.998728|0.999946|0.731784|0.999335|0.999742|0.999349|0.995436,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
111,0,0,0.999937,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(19,23,1.0000,0.9587,0.0000)|(26,20,1.0000,1.0000,1.0000)|(11,11,0.0169,1.0000,0.0000)|(21,21,0.0526,1.0000,0.0000)|(15,6,0.1554,0.9154,0.0000)|(11,11,0.0000,0.9943,0.0000)|(26,20,1.0000,1.0000,1.0000)|(15,12,0.0000,0.9713,0.0000)|(2,9,0.7890,0.1753,0.0000)",0|0|0|0|0|0|0|0|0,0.999819|0.999968|0.997572|0.999897|0.999984|0.997619|0.999968|0.997980|0.999990,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
112,6,6,0.999765,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(24,3,0.0000,0.0000,0.9811)|(22,18,1.0000,1.0000,1.0000)|(21,16,0.0000,0.0000,0.8821)|(24,3,0.0000,0.0000,1.0000)|(22,4,0.0000,0.0000,1.0000)|(24,3,0.0000,0.0000,0.8659)|(7,24,0.0000,0.0000,1.0000)|(26,4,0.0000,0.0177,1.0000)|(21,3,0.0000,0.0000,1.0000)",6|6|6|6|6|6|6|6|6,0.946352|0.993558|0.999647|0.946598|0.999115|0.945445|0.999471|0.983486|0.995070,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
113,2,2,0.999974,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(11,9,0.0114,0.0000,0.3775)|(14,14,0.0000,0.0000,0.1865)|(25,24,1.0000,1.0000,1.0000)|(4,20,0.0000,0.0000,0.1391)|(14,14,0.0000,0.0000,0.2480)|(7,8,1.0000,0.3110,1.0000)|(26,23,0.0000,0.0000,0.2324)|(14,14,0.0000,0.0000,0.3040)|(19,16,0.0000,0.0000,0.2424)",2|2|2|2|2|2|2|2|2,0.999999|0.998946|0.999987|0.999990|0.998966|0.999992|0.999979|0.999008|0.999909,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
114,1,1,0.998823,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(7,21,0.0000,0.0000,0.2510)|(11,21,0.0000,0.0000,0.7519)|(20,14,0.0000,0.0000,0.6009)|(10,8,0.0000,0.0000,0.6132)|(20,14,0.0000,0.0000,0.5830)|(20,14,0.0000,0.0000,0.6722)|(20,14,0.0000,0.0000,0.5978)|(20,14,0.0000,0.0000,0.2212)|(7,21,0.0000,0.0000,0.6010)",1|1|1|1|1|1|1|1|1,0.999372|0.996975|0.958756|0.998736|0.958715|0.959774|0.958747|0.961431|0.999403,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
115,3,3,0.999940,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(13,20,1.0000,1.0000,1.0000)|(10,27,1.0000,1.0000,1.0000)|(17,22,1.0000,1.0000,1.0000)|(11,21,1.0000,1.0000,1.0000)|(10,27,1.0000,0.0000,0.0000)|(15,17,1.0000,0.0987,0.0143)|(15,17,1.0000,0.0000,0.0000)|(20,10,1.0000,1.0000,1.0000)|(14,20,0.0000,1.0000,0.8778)",3|3|3|3|3|3|3|3|3,0.999997|0.999875|0.999836|0.999991|0.999898|0.832612|0.813636|0.995211|0.999988,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
116,0,0,0.999998,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(24,21,0.0000,0.0000,0.3136)|(20,19,1.0000,1.0000,0.9809)|(20,19,0.7085,1.0000,1.0000)|(17,15,1.0000,1.0000,0.9131)|(19,20,0.0000,0.0000,0.7852)|(7,9,0.7328,1.0000,1.0000)|(20,26,0.0000,0.0000,0.3467)|(16,15,0.8101,0.2913,0.0000)|(7,9,0.5742,1.0000,1.0000)",0|0|0|0|0|0|0|0|0,0.999995|0.999999|0.999999|0.999832|0.999998|0.999780|0.999999|0.999997|0.999763,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
117,4,4,0.999942,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(17,15,1.0000,0.5890,1.0000)|(18,10,1.0000,1.0000,1.0000)|(15,17,0.0000,0.5091,1.0000)|(18,9,1.0000,0.5967,0.7197)|(12,19,1.0000,0.8268,0.8155)|(15,16,1.0000,0.8070,0.7870)|(12,19,1.0000,0.0000,0.8265)|(18,10,0.2500,1.0000,0.0000)|(8,13,0.0171,0.8546,0.0000)",4|4|4|4|4|4|4|4|4,0.999808|0.999089|0.999972|0.999936|0.986862|0.999841|0.997463|0.997661|0.999912,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
119,7,7,0.993052,0|1|2|3|4|5|6|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(24,6,0.0000,0.0000,0.4545)|(7,26,1.0000,1.0000,1.0000)|(4,7,1.0000,1.0000,0.9898)|(24,6,1.0000,1.0000,1.0000)|(10,13,0.7516,0.6734,0.5357)|(24,6,1.0000,1.0000,0.9676)|(12,13,0.0000,0.0000,0.4243)|(17,22,1.0000,1.0000,0.9739)|(7,18,0.3122,1.0000,1.0000)",7|7|7|7|7|7|7|7|7,0.978386|0.998212|0.989101|0.947493|0.992390|0.948435|0.992730|0.997300|0.969896,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
120,8,8,0.999997,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(9,14,0.0000,0.0000,1.0000)|(9,15,0.0000,0.0000,0.9995)|(10,12,0.0000,0.0000,0.7257)|(9,15,0.0000,0.0000,0.2642)|(9,15,0.0043,0.0345,0.3572)|(8,18,0.0000,0.0000,0.9276)|(9,15,0.0000,0.0000,1.0000)|(9,15,0.0064,0.0000,1.0000)|(11,27,0.0000,0.0000,0.7667)",0|0|8|8|8|8|0|0|8,0.800268|0.594724|0.966084|0.512783|0.520113|0.990775|0.594683|0.585632|0.999928,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
121,3,3,0.983711,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(23,10,0.0000,0.2810,1.0000)|(14,7,0.9297,1.0000,1.0000)|(9,7,0.9798,0.7205,1.0000)|(22,10,1.0000,1.0000,1.0000)|(20,4,0.7165,1.0000,1.0000)|(18,3,1.0000,1.0000,1.0000)|(11,8,0.7722,0.0734,0.0000)|(25,3,1.0000,1.0000,1.0000)|(18,3,1.0000,1.0000,1.0000)",3|3|3|3|3|3|3|3|3,0.855806|0.964692|0.997070|0.988679|0.913686|0.990483|0.998733|0.912452|0.990483,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
122,1,1,0.998780,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(13,21,1.0000,1.0000,0.8540)|(15,24,1.0000,1.0000,0.9282)|(14,24,0.8338,1.0000,1.0000)|(14,25,1.0000,0.6173,0.8041)|(14,21,0.5048,0.9838,0.3337)|(11,18,0.3931,1.0000,0.2254)|(20,18,0.0000,1.0000,0.7484)|(20,18,1.0000,0.6509,0.7389)|(15,24,1.0000,0.9893,0.8480)",1|1|1|1|1|1|1|1|1,0.985689|0.916885|0.971314|0.911776|0.985174|0.999630|0.999317|0.999567|0.915521,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
123,2,2,0.999999,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(22,11,0.5559,1.0000,1.0000)|(13,17,1.0000,1.0000,1.0000)|(15,14,1.0000,0.9912,1.0000)|(12,16,0.3582,0.0000,1.0000)|(12,14,1.0000,1.0000,1.0000)|(9,19,0.9357,1.0000,0.8519)|(15,14,1.0000,1.0000,1.0000)|(17,14,1.0000,0.9168,1.0000)|(23,4,1.0000,0.9513,1.0000)",2|2|2|2|2|2|2|2|2,1.000000|1.000000|0.999998|1.000000|1.000000|1.000000|0.999998|0.999999|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
124,8,8,0.999974,0|1|2|3|4|5|6|7|9,1|0|0|0|0|0|0|0|0,40,70848,"(20,10,1.0000,1.0000,1.0000)|(20,7,1.0000,1.0000,0.7616)|(9,8,1.0000,0.8328,1.0000)|(15,14,1.0000,1.0000,1.0000)|(14,17,1.0000,0.8997,1.0000)|(6,15,1.0000,0.3937,0.4006)|(26,6,0.7529,0.5429,0.5000)|(19,8,0.9109,0.2804,0.7144)|(18,8,0.9664,1.0000,0.5060)",8|8|8|8|0|8|8|8|8,0.999983|0.999992|0.999966|0.887606|0.434947|0.999948|0.999975|0.999987|0.999989,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
126,8,8,1.000000,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(5,16,1.0000,1.0000,1.0000)|(15,16,1.0000,1.0000,1.0000)|(7,16,1.0000,1.0000,1.0000)|(14,9,1.0000,1.0000,1.0000)|(4,21,1.0000,1.0000,1.0000)|(14,12,1.0000,1.0000,1.0000)|(14,12,1.0000,1.0000,1.0000)|(14,12,1.0000,1.0000,1.0000)|(14,12,1.0000,1.0000,1.0000)",8|8|8|8|8|8|8|8|8,0.999945|0.999998|0.999972|0.999174|0.999892|0.990287|0.990287|0.990287|0.990287,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
127,3,3,0.999776,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(15,13,0.0000,0.0000,0.9235)|(16,9,0.0000,0.0000,1.0000)|(16,9,0.0000,0.0000,1.0000)|(16,9,0.0000,0.1973,1.0000)|(16,9,0.0000,0.0000,0.8363)|(23,14,0.0000,0.0000,1.0000)|(21,8,0.0000,0.2198,1.0000)|(20,14,0.0000,0.0000,1.0000)|(20,14,0.0000,0.0000,0.8971)",3|3|3|3|3|3|3|3|3,0.997495|0.862153|0.862153|0.897453|0.851068|0.999955|0.999446|0.999880|0.999860,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
129,2,2,0.999977,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(12,3,0.0000,0.0000,1.0000)|(11,18,0.0000,0.0000,0.9832)|(4,7,0.0000,0.0000,0.4991)|(7,7,0.0000,0.0000,0.8952)|(12,16,0.0000,0.0000,1.0000)|(7,7,0.0000,0.0000,0.6825)|(11,18,0.0000,0.0000,0.2642)|(11,18,0.0000,0.0000,1.0000)|(6,24,0.0000,0.0000,0.9846)",2|2|2|2|2|2|2|2|2,0.999942|0.619050|0.998686|0.999325|0.976992|0.999002|0.718309|0.619280|0.999990,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
130,4,4,0.999995,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(18,18,1.0000,1.0000,1.0000)|(7,15,1.0000,1.0000,1.0000)|(7,15,1.0000,1.0000,1.0000)|(15,17,1.0000,1.0000,1.0000)|(7,8,1.0000,1.0000,1.0000)|(16,9,0.0000,0.0000,1.0000)|(7,8,1.0000,1.0000,1.0000)|(16,9,0.0000,0.0000,1.0000)|(18,18,1.0000,1.0000,1.0000)",4|4|4|4|4|4|4|4|4,0.944164|1.000000|1.000000|0.998935|0.999999|0.997748|0.999999|0.997748|0.944164,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
131,1,1,0.999994,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(18,3,0.0000,0.0000,1.0000)|(18,3,0.0000,0.0000,1.0000)|(18,3,0.8423,0.0000,0.0000)|(5,18,1.0000,0.0000,0.0000)|(25,6,0.0000,0.0000,1.0000)|(19,4,1.0000,0.0000,0.0000)|(18,4,0.0000,0.0000,1.0000)|(19,4,1.0000,0.0000,0.0000)|(6,16,0.0099,0.0000,1.0000)",1|1|1|1|1|1|1|1|1,0.999734|0.999734|0.999787|0.999996|0.999984|0.999874|0.999863|0.999874|0.999995,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
132,8,8,0.999999,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(24,28,1.0000,1.0000,1.0000)|(21,26,1.0000,1.0000,0.7398)|(22,28,1.0000,0.9917,0.4789)|(26,25,1.0000,1.0000,0.6880)|(21,30,1.0000,0.9951,0.5581)|(25,12,1.0000,1.0000,0.6560)|(21,21,1.0000,1.0000,0.6910)|(28,22,1.0000,1.0000,0.6873)|(21,21,1.0000,1.0000,0.6351)",8|8|8|8|8|8|8|8|8,0.999994|0.999864|0.999988|0.999981|0.999996|1.000000|0.887571|0.999999|0.890089,192,40,0.5,0.9,0.9,32,0.1,1337,mps,fastprior
