ds_idx,true_label,pred_before,conf_before,targets,hit_mask,gens_used,queries,best_xy_rgb_per_target,adv_labels_per_target,adv_confs_per_target,pop,max_gens,F,Cr,es_target,xy_topk,xy_mutate_prob,seed,device,prior
5857,0,0,1.000000,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(15,22,0.6326,1.0000,0.4841)|(25,16,0.8659,0.0000,0.0735)|(5,14,0.6844,1.0000,0.5745)|(20,3,0.5413,0.0000,0.0192)|(2,22,0.4529,0.0833,0.9336)|(4,20,0.7007,0.0000,0.0000)|(13,22,0.9505,1.0000,1.0000)|(10,24,1.0000,1.0000,1.0000)|(4,20,1.0000,1.0000,0.6778)",0|0|0|0|0|0|0|0|0,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5858,7,7,1.000000,0|1|2|3|4|5|6|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(10,18,1.0000,1.0000,1.0000)|(21,24,1.0000,1.0000,1.0000)|(20,26,1.0000,1.0000,1.0000)|(10,18,1.0000,1.0000,0.9584)|(24,26,0.9983,1.0000,1.0000)|(11,18,1.0000,1.0000,0.4110)|(13,17,1.0000,1.0000,1.0000)|(12,16,1.0000,1.0000,1.0000)|(10,18,1.0000,1.0000,1.0000)",7|7|7|7|7|7|7|7|7,0.999512|1.000000|1.000000|0.999512|1.000000|1.000000|1.000000|1.000000|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5859,2,2,0.999023,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(12,25,1.0000,1.0000,0.8857)|(11,10,0.9505,0.5668,0.7590)|(21,6,1.0000,0.9300,0.6035)|(14,7,0.9283,0.5232,0.2647)|(21,6,0.0000,0.0000,0.4207)|(11,15,0.0000,0.0000,0.1325)|(21,9,0.6567,1.0000,1.0000)|(21,6,0.5148,0.5830,1.0000)|(12,14,1.0000,1.0000,0.0993)",2|2|3|2|2|2|2|2|2,0.996582|1.000000|0.774902|0.713867|0.341309|0.999512|0.861816|0.491455|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5861,1,1,1.000000,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(11,8,1.0000,0.9387,1.0000)|(16,10,1.0000,0.9959,1.0000)|(23,29,1.0000,0.9612,1.0000)|(23,29,1.0000,0.9728,1.0000)|(21,7,0.0000,1.0000,0.0000)|(12,7,1.0000,0.9465,1.0000)|(12,7,1.0000,0.9511,1.0000)|(23,29,0.8160,0.6701,1.0000)|(17,15,1.0000,1.0000,1.0000)",1|1|1|1|1|1|1|1|1,0.999512|0.996582|0.998047|0.998047|1.000000|1.000000|1.000000|0.998535|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5862,2,2,0.985840,0|1|3|4|5|6|7|8|9,0|0|1|0|0|0|0|0|0,40,70848,"(11,18,1.0000,1.0000,1.0000)|(5,22,0.0000,0.0000,0.0000)|(11,26,0.0000,0.0000,0.5398)|(14,17,0.0011,0.0830,0.7064)|(17,5,0.2103,0.0089,0.1711)|(18,26,0.0301,0.6430,0.8446)|(18,11,0.0000,0.3111,1.0000)|(16,21,1.0000,0.0000,0.0000)|(17,3,0.9956,0.0000,0.0000)",2|2|3|2|2|3|2|3|2,0.807617|0.816406|0.952148|0.873047|0.999023|0.530762|0.939941|0.624023|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5863,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(20,8,1.0000,0.0000,0.0000)|(20,17,1.0000,0.0000,0.0000)|(21,24,1.0000,0.0000,0.1077)|(16,17,0.9855,0.0000,0.0000)|(5,15,1.0000,0.0000,0.0000)|(8,7,1.0000,0.0000,0.0000)|(7,6,0.0000,0.3517,1.0000)|(8,7,1.0000,0.0000,0.0000)|(8,7,1.0000,0.0000,0.0000)",4|4|4|4|4|4|4|4|4,1.000000|0.999512|1.000000|1.000000|1.000000|0.992676|0.999512|0.992676|0.992676,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5865,6,6,0.997070,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(6,27,0.9999,1.0000,1.0000)|(25,9,0.0000,0.0000,0.3591)|(15,7,1.0000,1.0000,1.0000)|(2,26,1.0000,1.0000,1.0000)|(15,7,1.0000,1.0000,1.0000)|(6,27,1.0000,1.0000,1.0000)|(4,24,0.0000,0.0000,0.9269)|(25,10,0.0000,0.0000,0.0493)|(18,24,0.0000,0.0000,0.5000)",6|6|6|6|6|6|6|6|6,0.990234|0.999512|0.739746|0.996094|0.739746|0.990234|0.983887|1.000000|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5866,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(16,16,0.0000,0.0000,0.6686)|(16,16,0.0000,0.0000,0.6872)|(20,13,0.0000,0.0000,0.8358)|(20,13,0.0000,0.0000,0.8712)|(18,17,1.0000,1.0000,0.9550)|(19,15,0.0000,0.0000,0.8129)|(16,16,0.0000,0.0000,0.7803)|(19,14,0.0000,0.0000,0.6971)|(16,16,0.0000,0.0000,0.7647)",4|4|4|4|4|4|4|4|4,0.998047|0.998047|0.999512|0.999512|0.995117|1.000000|0.998047|0.999512|0.998047,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5867,5,5,1.000000,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(18,14,1.0000,1.0000,0.9594)|(22,12,1.0000,1.0000,1.0000)|(2,7,1.0000,0.5620,1.0000)|(24,28,1.0000,1.0000,1.0000)|(17,20,0.0000,0.0000,0.3753)|(19,14,0.7734,0.5610,0.2999)|(11,19,0.0000,0.5349,0.1348)|(25,26,0.0085,0.0216,0.3143)|(25,26,0.8273,1.0000,0.2562)",5|5|5|5|5|5|5|5|5,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5868,9,9,0.948730,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(13,24,0.0000,0.0000,1.0000)|(13,24,1.0000,0.0000,0.0000)|(14,7,0.4521,0.0000,0.8066)|(14,8,1.0000,0.0000,0.0464)|(28,15,1.0000,0.6486,0.4963)|(25,23,1.0000,0.9940,1.0000)|(17,24,1.0000,0.6245,0.0000)|(30,17,1.0000,0.6139,0.9837)|(14,8,0.0016,0.3378,0.2505)",9|9|9|9|9|9|9|9|9,0.979004|0.680664|0.928711|0.874023|0.973145|0.963867|0.706055|0.923340|0.919922,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5869,7,7,0.999512,0|1|2|3|4|5|6|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(17,18,0.0182,0.5000,0.2679)|(25,16,0.0663,0.2941,0.3375)|(23,15,0.8922,0.0000,0.1404)|(17,19,0.0162,0.0000,0.0000)|(23,12,0.0000,0.9237,0.0000)|(14,18,1.0000,0.0000,0.0000)|(16,17,0.0000,1.0000,0.0000)|(16,17,0.0000,0.8656,0.0000)|(14,18,0.0000,1.0000,0.0000)",7|7|7|7|7|7|7|7|7,0.814453|1.000000|0.999512|0.704590|1.000000|0.890137|0.816895|0.828125|0.927734,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5870,7,7,0.985352,0|1|2|3|4|5|6|8|9,0|0|1|0|0|0|0|0|0,40,70848,"(15,13,0.6719,1.0000,1.0000)|(15,11,0.5823,1.0000,1.0000)|(24,14,1.0000,1.0000,1.0000)|(26,15,1.0000,1.0000,1.0000)|(15,13,0.0000,0.7735,0.0000)|(24,14,0.0000,0.0000,0.0861)|(15,10,1.0000,1.0000,0.6401)|(26,14,0.0000,0.0000,1.0000)|(25,17,0.6290,0.9961,1.0000)",7|7|2|3|7|2|5|5|2,0.998047|0.978027|0.964355|0.397705|0.999023|0.770508|0.358887|0.401367|0.295166,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5872,7,7,0.515137,0|1|2|3|4|5|6|8|9,0|0|0|0|1|0|0|0|0,40,70848,"(23,15,0.8896,0.8738,1.0000)|(17,14,1.0000,1.0000,1.0000)|(19,8,1.0000,0.1341,0.0000)|(23,16,1.0000,0.2543,0.5085)|(17,14,0.8923,0.5272,1.0000)|(19,8,1.0000,0.3848,0.0000)|(22,16,1.0000,1.0000,1.0000)|(23,10,0.5097,1.0000,1.0000)|(22,12,1.0000,0.9042,1.0000)",4|4|4|4|4|4|4|4|4,0.999023|0.982910|0.842773|0.997070|0.928223|0.815430|0.996582|0.986816|0.998535,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5873,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(19,9,0.0000,0.0000,0.6301)|(12,8,0.0000,0.0000,0.0000)|(26,7,0.0000,0.0000,0.4997)|(24,21,1.0000,0.9377,0.8852)|(7,23,0.0000,0.0000,0.4134)|(25,5,0.0000,0.1364,0.0390)|(26,6,0.0000,0.0000,0.5913)|(25,6,0.0000,0.0000,0.4018)|(24,16,0.0000,0.1754,0.2418)",4|4|4|4|4|4|4|5|4,1.000000|0.998047|0.816895|0.999512|1.000000|0.998535|0.956543|0.506348|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5874,3,3,0.999512,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(15,8,0.1494,0.0000,0.7405)|(17,10,0.0000,0.0000,0.4866)|(17,13,0.0000,0.0000,0.7494)|(14,12,0.0000,0.0000,0.4465)|(17,15,0.0000,0.1082,0.4952)|(18,8,0.1977,0.0934,0.7704)|(17,15,0.0000,0.0359,0.8180)|(15,15,0.0000,0.0000,0.5768)|(17,15,0.0000,0.0000,0.5446)",3|3|3|3|5|3|3|3|5,1.000000|1.000000|0.999023|1.000000|0.631836|0.999023|0.637695|0.571777|0.508301,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5875,1,1,1.000000,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(6,12,1.0000,1.0000,0.9940)|(9,24,0.0000,0.7468,0.6157)|(16,9,1.0000,1.0000,1.0000)|(26,24,1.0000,1.0000,1.0000)|(6,12,0.0000,1.0000,1.0000)|(28,24,0.0000,1.0000,0.0472)|(24,26,1.0000,1.0000,1.0000)|(24,24,1.0000,1.0000,1.0000)|(21,16,0.0332,1.0000,0.8803)",1|1|1|1|1|1|1|1|1,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|0.999512|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5876,6,6,1.000000,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(22,8,1.0000,1.0000,1.0000)|(24,18,0.9979,1.0000,1.0000)|(16,15,1.0000,1.0000,1.0000)|(22,19,1.0000,1.0000,1.0000)|(20,11,1.0000,1.0000,0.9945)|(27,18,1.0000,0.9996,1.0000)|(16,15,1.0000,1.0000,1.0000)|(22,7,0.2767,1.0000,1.0000)|(16,15,1.0000,1.0000,1.0000)",6|6|6|6|6|6|6|6|6,1.000000|1.000000|0.995605|1.000000|1.000000|1.000000|0.995605|1.000000|0.995605,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5877,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(6,7,1.0000,0.7259,0.9558)|(6,7,0.9995,1.0000,1.0000)|(5,19,0.0344,0.0000,0.3243)|(28,11,1.0000,1.0000,0.9782)|(8,14,0.7821,0.1627,0.1034)|(20,15,0.3603,0.9295,1.0000)|(9,6,0.6007,0.1894,0.9293)|(9,8,0.4524,0.8643,0.1053)|(6,26,1.0000,1.0000,0.9514)",9|9|9|9|9|9|9|9|9,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5878,4,4,0.978027,0|1|2|3|5|6|7|8|9,0|0|0|1|0|0|0|0|0,40,70848,"(20,28,0.0000,0.0000,0.8501)|(8,16,0.0000,0.0000,0.8759)|(13,5,0.9064,0.0000,0.0000)|(6,11,0.0000,0.5299,1.0000)|(22,20,0.0000,0.0000,0.6319)|(6,11,0.0000,0.0000,0.7088)|(13,4,0.9270,0.0098,0.0000)|(10,10,0.0000,0.0000,1.0000)|(8,16,0.0000,0.0000,0.9177)",4|4|4|4|4|4|4|3|4,0.498047|0.997559|0.556641|0.999023|0.845215|0.999023|0.654785|0.504883|0.997559,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5879,8,8,1.000000,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(25,7,1.0000,1.0000,0.9988)|(13,25,1.0000,1.0000,1.0000)|(22,7,1.0000,1.0000,1.0000)|(25,8,1.0000,0.9972,1.0000)|(25,7,1.0000,1.0000,1.0000)|(25,8,1.0000,1.0000,1.0000)|(4,7,1.0000,1.0000,1.0000)|(25,8,1.0000,1.0000,1.0000)|(12,27,1.0000,1.0000,1.0000)",8|8|8|8|8|8|8|8|8,0.999512|1.000000|1.000000|0.999512|0.999512|0.999512|1.000000|0.999512|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5880,0,0,1.000000,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(17,22,1.0000,1.0000,1.0000)|(5,8,0.0000,0.0000,0.2352)|(22,15,0.7202,0.0000,0.0000)|(26,11,0.9938,1.0000,1.0000)|(17,22,0.9552,1.0000,1.0000)|(17,22,1.0000,1.0000,1.0000)|(17,22,1.0000,1.0000,0.9739)|(17,2,0.7453,0.0000,0.0000)|(22,16,1.0000,1.0000,1.0000)",0|0|0|0|0|0|0|0|0,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5883,6,6,0.998047,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(11,9,1.0000,1.0000,1.0000)|(10,28,0.6954,1.0000,1.0000)|(9,29,1.0000,1.0000,1.0000)|(9,9,0.9243,1.0000,1.0000)|(21,3,1.0000,1.0000,1.0000)|(9,8,0.0000,0.0000,0.5726)|(24,22,1.0000,1.0000,1.0000)|(6,19,0.0450,0.0216,0.9820)|(8,29,1.0000,1.0000,1.0000)",6|6|6|6|6|6|6|6|6,1.000000|0.998047|0.997070|0.997070|0.997559|0.999023|0.853027|0.958008|0.996094,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5884,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(19,13,1.0000,0.9867,1.0000)|(12,3,0.0000,0.0000,0.0000)|(6,21,1.0000,1.0000,1.0000)|(16,21,1.0000,0.8828,1.0000)|(6,21,0.0000,0.0000,0.0841)|(9,22,0.0000,0.0000,0.0647)|(17,22,0.0000,0.0000,0.0906)|(16,21,0.0000,0.0000,0.3228)|(12,25,0.9777,0.9146,1.0000)",4|4|4|4|4|4|4|4|4,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5885,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(22,13,0.0000,0.0000,0.3073)|(26,12,0.0000,0.0181,0.0641)|(23,13,1.0000,1.0000,1.0000)|(10,16,1.0000,0.8736,1.0000)|(23,13,0.0000,0.0000,0.0000)|(23,13,0.0000,0.0000,0.0000)|(11,18,0.0000,0.0000,0.0834)|(14,4,0.0000,0.0000,0.2191)|(23,13,0.0000,0.0000,0.0972)",4|4|4|4|4|4|4|4|4,0.999512|1.000000|0.999023|1.000000|0.999023|0.999023|1.000000|1.000000|0.999023,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5887,1,1,1.000000,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(2,18,1.0000,1.0000,1.0000)|(23,24,0.9802,0.9436,1.0000)|(4,9,0.9712,1.0000,1.0000)|(21,5,1.0000,1.0000,1.0000)|(4,9,1.0000,1.0000,1.0000)|(21,15,1.0000,1.0000,1.0000)|(21,5,0.9706,1.0000,1.0000)|(4,9,1.0000,1.0000,1.0000)|(24,25,0.9919,0.6768,0.3605)",1|1|1|1|1|1|1|1|1,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5888,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(7,12,1.0000,1.0000,1.0000)|(11,19,1.0000,1.0000,1.0000)|(8,13,0.0000,0.0000,1.0000)|(9,13,1.0000,1.0000,1.0000)|(20,15,1.0000,0.8727,1.0000)|(25,14,1.0000,1.0000,1.0000)|(12,21,1.0000,1.0000,1.0000)|(20,24,1.0000,1.0000,1.0000)|(12,21,1.0000,1.0000,1.0000)",4|4|4|4|4|4|4|4|4,1.000000|0.993652|1.000000|1.000000|1.000000|1.000000|0.969238|1.000000|0.969238,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5891,0,0,1.000000,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(11,8,0.9812,0.6747,0.2269)|(24,22,1.0000,0.0750,0.0000)|(10,9,0.0000,0.0000,0.0000)|(11,9,0.3425,0.3894,0.8854)|(9,14,0.8560,0.6220,0.7949)|(16,18,0.0611,0.0971,0.5498)|(18,20,0.4757,0.8567,0.4399)|(15,17,1.0000,0.1241,0.0000)|(10,21,0.4766,1.0000,0.0000)",0|0|0|0|0|0|0|0|0,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5892,8,8,1.000000,0|1|2|3|4|5|6|7|9,1|0|0|0|0|0|0|0|0,40,70848,"(20,16,1.0000,1.0000,1.0000)|(16,22,1.0000,1.0000,0.5353)|(19,27,1.0000,1.0000,1.0000)|(16,22,1.0000,1.0000,0.6599)|(20,22,0.1632,1.0000,1.0000)|(16,16,1.0000,1.0000,0.5455)|(16,22,1.0000,1.0000,0.5544)|(16,22,1.0000,1.0000,0.5620)|(16,16,1.0000,1.0000,0.5970)",8|8|0|0|8|8|8|8|8,1.000000|0.593750|0.775879|0.530273|0.921875|1.000000|0.573242|0.562988|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5893,9,9,0.997559,0|1|2|3|4|5|6|7|8,1|0|0|0|0|0|0|0|0,40,70848,"(21,26,0.0000,0.0000,1.0000)|(7,17,0.0000,1.0000,1.0000)|(13,20,0.7592,0.6558,1.0000)|(15,24,0.4739,0.9882,1.0000)|(21,27,1.0000,0.0000,0.0000)|(5,27,0.0000,0.0011,0.7502)|(4,24,1.0000,0.2310,0.0000)|(6,24,0.1750,0.8244,0.9959)|(5,26,1.0000,0.0000,0.0000)",0|9|0|9|9|9|9|9|9,0.950684|0.990723|0.594238|1.000000|0.700684|0.808594|0.905762|0.562500|0.863281,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5894,7,7,0.527832,0|1|2|3|4|5|6|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(10,8,0.8894,0.0170,0.0796)|(10,8,1.0000,1.0000,1.0000)|(10,8,1.0000,1.0000,1.0000)|(18,27,0.0000,0.0000,1.0000)|(26,20,0.6644,0.3830,1.0000)|(14,30,0.0000,0.0000,1.0000)|(26,20,0.0000,0.0000,1.0000)|(19,17,0.0030,0.3856,0.8947)|(15,11,0.0000,0.0000,1.0000)",0|7|7|3|3|3|7|3|7,0.424072|0.540039|0.540039|0.889160|0.491943|0.750977|0.654297|0.555664|0.937988,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5895,6,6,1.000000,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(9,16,0.9092,1.0000,1.0000)|(11,14,1.0000,1.0000,0.9601)|(12,12,1.0000,0.9214,1.0000)|(13,12,1.0000,1.0000,1.0000)|(11,14,1.0000,1.0000,1.0000)|(11,14,1.0000,1.0000,1.0000)|(10,24,1.0000,1.0000,1.0000)|(14,4,0.9208,1.0000,1.0000)|(10,24,0.1075,0.0000,0.3756)",6|6|6|6|6|6|6|6|6,1.000000|0.999512|1.000000|1.000000|0.999512|0.999512|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5896,8,8,0.997070,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(22,19,1.0000,0.6020,0.5226)|(17,20,1.0000,1.0000,1.0000)|(14,23,1.0000,1.0000,1.0000)|(12,19,1.0000,1.0000,1.0000)|(14,18,1.0000,1.0000,1.0000)|(12,21,1.0000,1.0000,1.0000)|(14,23,1.0000,0.9950,1.0000)|(20,19,1.0000,1.0000,1.0000)|(6,24,0.0000,0.0000,0.0000)",8|8|8|8|8|8|8|8|8,0.998535|0.994629|0.896973|0.983398|0.995117|0.976562|0.896484|0.992188|0.995117,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5897,4,4,0.998535,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(18,15,0.0000,0.0000,0.5051)|(9,16,0.0000,0.0000,0.5009)|(18,17,0.0000,0.0000,0.7163)|(15,19,0.0000,0.0000,0.6435)|(16,14,0.0000,0.0000,0.4830)|(18,17,0.0000,0.0000,0.6815)|(17,17,0.9579,1.0000,1.0000)|(10,16,0.0000,0.0000,0.4895)|(19,18,1.0000,0.9964,1.0000)",4|4|2|4|4|2|4|4|4,0.916992|0.936035|0.511719|0.727539|0.994629|0.508789|0.808594|0.808105|0.761230,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5898,8,8,1.000000,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(23,12,1.0000,1.0000,1.0000)|(21,26,1.0000,1.0000,1.0000)|(27,22,1.0000,1.0000,1.0000)|(2,25,1.0000,1.0000,1.0000)|(24,28,1.0000,1.0000,1.0000)|(7,19,1.0000,1.0000,1.0000)|(14,3,1.0000,1.0000,1.0000)|(8,10,1.0000,1.0000,1.0000)|(28,16,1.0000,1.0000,0.6569)",8|8|8|8|8|8|8|8|8,1.000000|0.998535|1.000000|1.000000|0.999512|0.999512|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5899,1,1,1.000000,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(23,21,1.0000,1.0000,1.0000)|(29,21,1.0000,1.0000,1.0000)|(19,21,1.0000,1.0000,1.0000)|(19,21,1.0000,1.0000,1.0000)|(24,14,1.0000,1.0000,1.0000)|(7,26,1.0000,1.0000,1.0000)|(8,10,1.0000,1.0000,1.0000)|(10,27,1.0000,1.0000,1.0000)|(9,10,1.0000,1.0000,1.0000)",1|1|1|1|1|1|1|1|1,0.999512|1.000000|0.994629|0.994629|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5900,4,4,0.987305,0|1|2|3|5|6|7|8|9,0|0|1|0|0|0|0|0|0,40,70848,"(9,20,0.0000,0.0000,0.0630)|(18,19,1.0000,1.0000,0.0000)|(17,2,0.6239,0.0000,0.0000)|(9,23,0.1144,0.0000,0.0000)|(17,3,1.0000,1.0000,1.0000)|(17,3,0.7528,0.0000,0.0011)|(9,21,1.0000,1.0000,1.0000)|(4,13,0.3795,0.0000,0.0000)|(12,18,0.0000,0.0583,0.0000)",4|4|4|4|4|4|4|4|2,0.653809|0.935547|0.998535|0.668457|0.996094|0.999023|0.918457|0.991699|0.528320,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5901,5,5,1.000000,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(28,27,0.0000,0.8841,1.0000)|(19,8,0.4473,0.7669,0.8384)|(8,18,0.7221,0.8185,0.9947)|(17,12,0.3426,1.0000,0.5147)|(20,12,0.4722,0.7547,0.8531)|(19,8,0.4603,0.3173,0.9920)|(19,8,0.0000,1.0000,0.7168)|(19,8,0.4247,0.3767,0.9276)|(8,18,0.0331,0.8414,0.8993)",5|5|5|5|5|5|5|5|5,1.000000|0.477783|1.000000|0.999023|1.000000|0.543457|0.465820|0.569336|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5902,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(1,16,0.0000,0.0000,1.0000)|(14,21,0.9815,0.7849,0.0000)|(18,9,0.0000,0.0000,1.0000)|(11,15,0.0000,0.0000,1.0000)|(18,9,0.0705,0.0000,0.0000)|(17,10,0.0000,0.0000,1.0000)|(17,10,0.0000,0.0000,1.0000)|(17,10,0.0000,0.0000,1.0000)|(20,9,0.0000,0.0000,0.0000)",9|9|9|9|9|9|9|9|9,1.000000|1.000000|0.998535|1.000000|0.999512|0.999023|0.999023|0.999023|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5903,4,4,0.999512,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(14,13,1.0000,1.0000,1.0000)|(22,21,1.0000,1.0000,1.0000)|(11,20,1.0000,1.0000,1.0000)|(14,11,0.8937,1.0000,1.0000)|(18,13,0.9228,0.7879,0.8210)|(18,26,1.0000,1.0000,1.0000)|(18,26,1.0000,1.0000,1.0000)|(17,16,1.0000,1.0000,0.9479)|(16,12,0.9211,0.0000,0.0000)",4|4|4|4|4|4|4|4|4,0.995605|0.997559|0.803711|1.000000|1.000000|0.927734|0.927734|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
5904,7,7,1.000000,0|1|2|3|4|5|6|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(26,17,1.0000,1.0000,1.0000)|(22,18,1.0000,1.0000,1.0000)|(20,18,1.0000,1.0000,0.8741)|(15,6,1.0000,1.0000,1.0000)|(15,15,1.0000,1.0000,0.8674)|(22,18,1.0000,1.0000,1.0000)|(26,17,1.0000,0.9952,1.0000)|(10,11,0.0000,0.0197,0.0888)|(5,18,1.0000,1.0000,1.0000)",7|7|7|7|7|7|7|7|7,0.997559|0.979492|0.972168|1.000000|1.000000|0.979492|0.997559|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
