ds_idx,true_label,pred_before,conf_before,targets,hit_mask,gens_used,queries,best_xy_rgb_per_target,adv_labels_per_target,adv_confs_per_target,pop,max_gens,F,Cr,es_target,xy_topk,xy_mutate_prob,seed,device,prior
523,7,7,1.000000,0|1|2|3|4|5|6|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(6,14,1.0000,0.5205,0.3273)|(22,4,0.0000,0.0000,0.0000)|(11,16,1.0000,0.3824,0.4022)|(7,17,0.0000,0.0000,0.0795)|(22,4,0.6100,0.0000,0.0000)|(22,5,1.0000,0.9629,0.9733)|(6,14,0.0045,0.0000,0.0000)|(29,17,0.0000,0.0000,0.9942)|(9,17,1.0000,1.0000,1.0000)",7|7|7|7|7|7|7|7|7,0.999512|0.998047|1.000000|0.999512|0.998535|0.999512|0.999512|1.000000|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
524,0,0,1.000000,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(6,9,1.0000,0.1595,0.0000)|(28,27,0.2848,0.3581,1.0000)|(7,8,1.0000,0.0513,0.2172)|(3,8,0.7744,0.3242,0.3140)|(3,19,1.0000,0.0000,0.2083)|(21,12,0.5473,0.4309,1.0000)|(4,8,0.9728,0.5061,0.2238)|(17,14,0.5155,0.6727,1.0000)|(7,16,1.0000,0.0000,0.0000)",0|0|0|0|0|0|0|0|0,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
525,5,5,0.964355,0|1|2|3|4|6|7|8|9,0|0|0|1|0|0|0|0|0,40,70848,"(9,16,0.0000,0.0000,1.0000)|(9,12,0.0000,0.0000,1.0000)|(13,16,0.4405,0.0000,1.0000)|(21,19,0.0401,0.0000,0.0000)|(13,18,0.0000,0.5722,0.0000)|(13,16,0.6733,0.0000,1.0000)|(15,17,0.0000,0.0000,1.0000)|(13,18,0.5684,0.0000,0.9693)|(21,19,0.0000,0.0000,1.0000)",5|3|3|5|5|3|5|5|5,0.905762|0.730469|0.680176|0.991211|0.716797|0.577637|0.818848|0.690430|0.997559,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
526,0,0,1.000000,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(17,9,0.0000,1.0000,0.0660)|(15,31,0.1690,0.8569,0.0331)|(16,12,0.0608,1.0000,0.0000)|(5,12,1.0000,0.0000,0.0000)|(27,25,0.0000,0.9209,0.1368)|(6,12,0.0000,0.6518,0.3766)|(14,18,0.9017,0.0128,0.0000)|(6,13,0.0000,1.0000,0.0760)|(25,11,0.2400,0.5775,0.1168)",0|0|0|0|0|0|0|0|0,1.000000|0.999512|1.000000|1.000000|1.000000|0.979980|0.998535|0.952637|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
527,0,0,0.999512,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(15,20,0.0000,0.0000,0.0000)|(11,6,0.5720,0.2950,0.0000)|(6,24,0.2969,0.0000,0.0000)|(6,25,0.0000,0.0000,0.0106)|(11,5,0.5332,0.0000,0.0000)|(29,16,0.4790,0.0000,0.0216)|(28,15,0.0000,0.0000,0.0000)|(8,10,0.7197,0.4942,0.0000)|(7,29,0.0000,0.0000,0.0000)",0|0|0|0|0|0|0|0|0,0.999512|1.000000|0.997559|0.999023|1.000000|1.000000|1.000000|1.000000|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
528,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(20,14,0.0000,0.0000,1.0000)|(23,7,1.0000,1.0000,1.0000)|(13,19,0.0000,0.0000,0.4625)|(13,18,0.0000,0.0000,0.1448)|(10,15,0.1614,1.0000,1.0000)|(12,14,0.0000,0.0000,0.1497)|(10,23,1.0000,0.7991,0.6100)|(13,18,0.0000,0.0000,0.3282)|(13,18,0.0000,0.0000,0.0031)",4|4|4|4|4|4|4|4|4,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
529,6,6,1.000000,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(5,5,1.0000,0.8718,1.0000)|(8,12,1.0000,0.1886,0.4804)|(6,4,1.0000,0.9495,1.0000)|(26,9,1.0000,0.2468,0.5604)|(5,5,1.0000,0.2162,0.5174)|(23,15,1.0000,0.3389,0.2935)|(5,5,1.0000,0.2462,0.4819)|(18,6,1.0000,0.2266,0.4130)|(8,13,1.0000,0.2123,0.5608)",6|6|6|6|6|6|6|6|6,0.999512|1.000000|1.000000|1.000000|0.999512|1.000000|0.999512|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
530,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(21,27,0.0000,0.0000,0.8295)|(10,5,0.7242,0.0000,0.0000)|(16,10,0.0008,0.0000,0.0000)|(22,7,0.7340,0.0000,0.0000)|(16,10,0.0000,0.0000,0.0000)|(13,15,0.7538,0.0000,0.0000)|(21,27,0.9913,0.0000,0.0000)|(16,10,0.7859,0.0000,0.0000)|(10,5,1.0000,0.0000,0.0000)",9|9|9|9|9|9|9|9|9,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
532,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(5,18,1.0000,0.9968,1.0000)|(25,26,0.3483,1.0000,1.0000)|(20,27,0.1623,0.9547,1.0000)|(6,19,0.5914,0.5993,0.1690)|(5,16,1.0000,1.0000,1.0000)|(30,10,1.0000,1.0000,1.0000)|(4,19,1.0000,0.9457,1.0000)|(5,16,1.0000,0.9349,1.0000)|(25,25,0.0000,0.0000,0.4064)",9|9|9|9|9|9|9|9|9,0.998047|1.000000|1.000000|0.999512|0.996582|1.000000|0.999023|0.996582|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
533,5,5,1.000000,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(9,16,0.3856,1.0000,0.0000)|(6,14,0.6701,1.0000,0.0000)|(10,15,0.0000,0.6269,0.0000)|(6,14,0.7064,0.0000,0.0000)|(4,14,0.3261,0.3770,0.0000)|(4,9,1.0000,1.0000,0.0000)|(3,13,1.0000,1.0000,0.0000)|(18,16,0.4542,1.0000,0.0000)|(8,18,1.0000,1.0000,0.0000)",5|5|5|5|5|5|5|5|5,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
534,6,6,0.993164,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(14,10,0.9660,1.0000,1.0000)|(14,9,1.0000,0.9753,1.0000)|(14,26,0.9825,1.0000,1.0000)|(23,18,1.0000,1.0000,1.0000)|(14,10,0.9966,1.0000,1.0000)|(6,10,1.0000,1.0000,1.0000)|(19,11,0.9415,1.0000,1.0000)|(19,11,1.0000,0.6889,1.0000)|(11,9,0.0000,0.0000,0.0000)",6|6|6|6|6|6|6|6|6,0.579102|0.968750|0.979980|0.995117|0.559570|0.995117|0.965332|0.982422|0.989258,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
535,6,6,0.996094,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(11,6,1.0000,1.0000,1.0000)|(22,20,1.0000,1.0000,1.0000)|(6,16,1.0000,1.0000,1.0000)|(11,13,0.8083,1.0000,1.0000)|(11,10,0.7463,1.0000,1.0000)|(10,13,1.0000,1.0000,1.0000)|(11,12,1.0000,1.0000,1.0000)|(11,11,0.0514,0.0609,0.2618)|(17,14,1.0000,1.0000,1.0000)",6|6|6|6|6|6|6|6|6,0.958008|0.990234|0.994629|0.998047|0.992188|0.977539|0.991699|0.979492|0.983887,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
536,6,6,1.000000,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(26,2,1.0000,0.1886,0.8871)|(9,2,0.0000,0.0000,1.0000)|(10,17,1.0000,1.0000,1.0000)|(3,7,0.0000,0.0000,0.2949)|(10,18,0.0000,0.0000,1.0000)|(13,4,0.9716,1.0000,1.0000)|(7,13,0.8170,0.6964,0.9504)|(10,5,1.0000,1.0000,1.0000)|(20,20,1.0000,0.7502,0.9563)",6|6|6|6|6|6|6|6|6,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
538,9,9,0.634277,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|1,40,70848,"(21,16,1.0000,1.0000,1.0000)|(18,19,1.0000,0.2493,0.0000)|(21,16,1.0000,1.0000,0.9990)|(21,16,0.2826,0.4054,0.2744)|(25,13,1.0000,0.7727,0.3920)|(23,11,1.0000,0.6642,0.6102)|(12,18,0.4107,0.4196,0.3431)|(15,20,0.2591,0.1623,0.5743)|(23,11,0.3206,0.0566,0.0000)",9|9|9|9|9|9|9|9|9,0.702148|0.977051|0.704590|0.762207|0.983398|0.624023|0.706055|0.646484|0.804688,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
539,0,0,1.000000,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(8,23,0.7170,0.7472,0.4429)|(21,18,1.0000,0.0000,0.3096)|(23,21,0.7864,0.7045,0.4793)|(7,9,0.9706,0.6498,0.5760)|(22,17,0.9483,0.7847,0.2478)|(21,24,0.1656,0.0000,0.0937)|(5,25,0.0600,1.0000,0.0000)|(5,25,0.0000,0.0000,0.0000)|(10,23,1.0000,1.0000,0.5879)",0|0|0|0|0|0|0|0|0,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
540,1,1,1.000000,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(1,24,1.0000,1.0000,0.8936)|(4,20,1.0000,1.0000,1.0000)|(6,19,1.0000,1.0000,1.0000)|(7,20,1.0000,1.0000,0.9831)|(8,17,1.0000,1.0000,0.8970)|(6,18,1.0000,1.0000,1.0000)|(7,20,1.0000,1.0000,1.0000)|(20,14,1.0000,0.9998,1.0000)|(8,20,1.0000,1.0000,0.8791)",1|1|1|1|1|1|1|1|1,1.000000|0.999512|0.993164|0.985352|0.999023|0.999512|0.985352|1.000000|0.995117,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
541,7,7,0.655762,0|1|2|3|4|5|6|8|9,0|0|0|0|1|0|0|0|0,40,70848,"(23,19,1.0000,1.0000,0.6630)|(26,24,0.0000,0.4871,1.0000)|(23,19,1.0000,1.0000,0.3108)|(26,24,1.0000,1.0000,0.8487)|(9,21,1.0000,1.0000,0.9783)|(9,22,0.0378,0.9484,0.2395)|(22,16,0.0000,0.0000,0.4410)|(18,28,0.0000,0.2951,0.8513)|(9,22,0.0000,0.0000,0.9853)",4|7|4|7|4|4|7|7|4,0.484131|0.795410|0.474121|0.750000|0.939453|0.774414|0.430664|0.572266|0.865723,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
542,6,6,0.995117,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(16,16,0.0000,0.0000,1.0000)|(23,10,0.0000,0.0000,0.6967)|(21,7,0.0003,0.0000,1.0000)|(19,11,0.0000,0.0000,1.0000)|(17,11,0.0000,0.0017,0.6987)|(17,7,0.0000,0.0000,1.0000)|(20,7,0.0000,0.7849,1.0000)|(14,12,0.0000,0.0000,0.6576)|(7,19,0.0000,0.0644,0.7243)",6|6|6|6|6|6|6|6|6,0.993652|0.992188|0.960938|0.947266|0.952148|0.980957|0.985840|0.971680|0.996094,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
543,7,7,1.000000,0|1|2|3|4|5|6|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(8,18,1.0000,0.9373,1.0000)|(18,8,0.0000,0.0675,0.5580)|(10,16,1.0000,0.8809,1.0000)|(2,22,1.0000,1.0000,1.0000)|(14,16,1.0000,1.0000,0.9853)|(18,21,0.0000,0.0000,0.5761)|(12,21,0.0000,0.0000,0.6988)|(10,12,1.0000,0.6773,1.0000)|(13,16,1.0000,1.0000,1.0000)",7|7|7|7|7|7|7|7|7,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
544,5,5,1.000000,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(20,18,0.0000,0.8847,0.3489)|(18,18,0.0000,0.8237,0.0000)|(4,7,0.0930,0.9704,0.0601)|(16,18,0.0000,0.8872,0.3686)|(15,18,0.0298,0.9812,0.0454)|(20,18,0.0000,0.7546,0.4122)|(9,3,0.0000,0.8847,0.1471)|(8,3,0.0000,0.7727,0.0544)|(25,11,0.0000,0.8805,0.2517)",5|5|5|5|5|5|5|5|5,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
545,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(11,22,1.0000,1.0000,1.0000)|(19,23,1.0000,1.0000,1.0000)|(28,14,1.0000,0.7525,1.0000)|(10,18,0.9944,1.0000,1.0000)|(16,20,1.0000,1.0000,1.0000)|(12,6,1.0000,1.0000,1.0000)|(14,9,1.0000,1.0000,1.0000)|(11,23,1.0000,1.0000,0.9959)|(11,23,1.0000,0.9974,1.0000)",9|9|9|9|9|9|9|9|9,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|0.999512|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
546,1,1,1.000000,0|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(29,27,0.0000,0.0000,0.9854)|(29,27,1.0000,0.0000,0.0000)|(26,14,0.8179,0.0000,0.0000)|(24,22,0.3180,0.2882,1.0000)|(4,14,0.0000,0.0000,1.0000)|(24,8,1.0000,0.0000,0.0948)|(28,17,0.0000,0.0000,1.0000)|(24,8,1.0000,0.3905,0.0000)|(4,14,0.0000,0.6804,0.8729)",1|1|1|1|1|1|1|1|1,1.000000|1.000000|1.000000|0.999512|1.000000|0.999512|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
547,6,6,1.000000,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(10,7,1.0000,1.0000,1.0000)|(25,26,1.0000,1.0000,1.0000)|(23,6,1.0000,1.0000,1.0000)|(22,17,1.0000,1.0000,1.0000)|(13,8,1.0000,0.6747,0.3857)|(22,19,1.0000,0.9483,1.0000)|(22,14,1.0000,1.0000,1.0000)|(23,5,1.0000,1.0000,1.0000)|(13,6,1.0000,1.0000,1.0000)",6|6|6|6|6|6|6|6|6,1.000000|1.000000|1.000000|0.999512|1.000000|1.000000|0.998047|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
548,2,2,1.000000,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(20,13,0.0000,0.0000,0.0000)|(28,15,0.0000,0.0025,0.0000)|(19,18,0.0000,0.0000,0.4437)|(20,4,0.0277,0.0000,0.0403)|(16,8,0.0000,0.0000,0.0000)|(17,2,0.0000,0.0000,0.0000)|(19,3,0.0000,0.0000,0.5184)|(20,13,0.0000,0.0000,0.0000)|(20,13,0.0000,0.0000,0.0000)",2|2|2|2|2|2|2|2|2,0.983398|1.000000|0.992676|1.000000|1.000000|1.000000|1.000000|0.983398|0.983398,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
549,5,5,0.958984,0|1|2|3|4|6|7|8|9,0|0|0|1|0|0|0|0|0,40,70848,"(22,17,1.0000,1.0000,1.0000)|(5,10,0.0155,0.7913,0.4073)|(8,6,0.3569,1.0000,0.0000)|(8,19,0.9355,0.6036,0.3498)|(9,7,0.0024,0.8678,0.6060)|(22,17,0.2685,1.0000,0.0000)|(22,17,0.0000,1.0000,0.0000)|(6,8,0.0000,1.0000,0.0000)|(7,13,0.0000,0.8065,0.0147)",5|5|5|5|3|5|5|3|5,0.951660|0.876953|0.698242|0.891602|0.473389|0.972656|0.969238|0.586426|0.721191,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
550,5,5,0.999023,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(13,18,0.7062,0.8577,0.3706)|(12,13,0.0000,0.5376,1.0000)|(12,24,0.0000,0.4499,1.0000)|(11,28,0.8461,0.8192,0.0205)|(19,8,1.0000,0.3132,0.9111)|(16,12,0.0000,0.9993,0.0000)|(17,11,0.0000,1.0000,1.0000)|(12,18,0.0000,0.3888,1.0000)|(19,3,0.7655,0.7961,0.2195)",5|5|5|5|5|5|5|5|5,0.997070|0.962402|0.999512|0.999023|0.999512|0.986816|0.998535|0.996582|0.998535,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
551,5,5,0.995117,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|1|0|0,40,70848,"(16,10,1.0000,1.0000,0.9979)|(19,14,1.0000,1.0000,1.0000)|(19,14,1.0000,1.0000,0.3196)|(17,23,1.0000,1.0000,1.0000)|(23,3,0.4713,0.4198,0.0257)|(19,13,1.0000,1.0000,0.0000)|(19,12,0.2421,1.0000,1.0000)|(17,23,1.0000,1.0000,1.0000)|(17,13,0.8125,1.0000,1.0000)",5|5|5|5|5|5|7|5|5,0.961914|0.288330|0.377197|0.614746|0.866211|0.443359|0.921875|0.614746|0.371582,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
552,8,8,1.000000,0|1|2|3|4|5|6|7|9,0|0|0|0|0|0|0|0|0,40,70848,"(16,25,1.0000,0.8383,0.9666)|(13,18,1.0000,1.0000,0.5746)|(13,12,1.0000,1.0000,1.0000)|(17,23,1.0000,0.7209,0.6633)|(24,15,1.0000,0.6035,0.5741)|(25,15,1.0000,0.7652,0.6234)|(16,22,1.0000,0.8833,0.7156)|(25,9,1.0000,1.0000,0.7859)|(18,21,1.0000,0.9983,0.4730)",8|8|8|8|8|8|8|8|8,0.999512|1.000000|1.000000|0.981445|1.000000|1.000000|0.983887|0.999023|0.929688,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
553,5,5,1.000000,0|1|2|3|4|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(7,6,1.0000,1.0000,1.0000)|(23,26,0.9905,1.0000,1.0000)|(7,5,1.0000,1.0000,1.0000)|(4,6,0.0000,0.3690,0.0266)|(7,5,1.0000,1.0000,1.0000)|(10,5,0.0000,0.0000,1.0000)|(5,17,1.0000,1.0000,1.0000)|(7,6,1.0000,1.0000,1.0000)|(9,17,1.0000,1.0000,1.0000)",5|5|5|5|5|5|5|5|5,0.966309|0.999512|0.999023|1.000000|0.999023|0.999512|1.000000|0.966309|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
554,9,9,1.000000,0|1|2|3|4|5|6|7|8,0|0|0|0|0|0|0|0|0,40,70848,"(9,24,0.0357,0.7493,0.8444)|(13,11,1.0000,0.9378,1.0000)|(18,5,0.9175,0.2478,0.6764)|(18,4,0.4994,0.8582,0.4850)|(13,22,0.2193,0.3074,0.9196)|(1,24,0.3194,0.5438,0.2560)|(8,28,0.1452,0.5194,0.7619)|(6,27,0.7135,0.7929,0.2713)|(18,4,0.6945,0.8952,0.9377)",9|9|9|9|9|9|9|9|9,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
555,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|1|0|0|0|0|0|0,40,70848,"(11,11,1.0000,1.0000,1.0000)|(18,13,1.0000,1.0000,1.0000)|(15,6,1.0000,1.0000,1.0000)|(20,13,0.7164,0.3675,0.6888)|(19,13,0.0000,0.0000,0.2859)|(11,12,0.9900,0.0000,0.8494)|(18,10,0.9913,1.0000,1.0000)|(19,13,1.0000,1.0000,0.9908)|(11,11,1.0000,1.0000,1.0000)",4|2|4|4|5|4|2|2|4,1.000000|0.473145|1.000000|0.661621|0.476318|1.000000|0.623047|0.406982|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
556,6,6,1.000000,0|1|2|3|4|5|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(14,25,0.8339,1.0000,0.9561)|(14,21,0.9085,1.0000,0.9661)|(17,11,1.0000,0.4461,1.0000)|(16,13,1.0000,1.0000,1.0000)|(12,17,1.0000,1.0000,1.0000)|(20,27,1.0000,1.0000,1.0000)|(16,13,1.0000,1.0000,1.0000)|(16,13,1.0000,1.0000,0.8375)|(24,25,1.0000,1.0000,0.9971)",6|6|6|6|6|6|6|6|6,0.999512|1.000000|0.999512|0.894043|0.999023|1.000000|0.894043|0.909180|0.999512,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
557,4,4,1.000000,0|1|2|3|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(14,19,0.6604,0.6768,0.7404)|(14,19,0.4860,0.7317,0.4941)|(16,25,0.3225,0.7604,0.2144)|(23,13,0.3777,0.4571,0.9327)|(23,12,1.0000,1.0000,1.0000)|(25,14,1.0000,0.5053,0.5721)|(17,26,0.9933,0.9669,1.0000)|(17,26,0.2904,0.6132,0.7116)|(23,12,0.6871,0.7008,0.3144)",4|4|4|4|4|4|4|4|4,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
558,3,3,1.000000,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(27,19,1.0000,0.6385,0.0000)|(17,19,1.0000,0.2163,0.0000)|(25,15,1.0000,0.7081,0.0000)|(27,25,1.0000,0.4660,0.0038)|(16,14,0.4792,0.7337,1.0000)|(11,10,0.9931,0.2416,0.0000)|(14,14,1.0000,0.6719,0.0000)|(25,15,1.0000,0.3237,0.2325)|(25,15,1.0000,0.4953,0.1467)",3|3|3|3|3|3|3|3|3,0.998535|1.000000|0.998535|0.999512|1.000000|1.000000|1.000000|0.998535|0.998535,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
559,2,2,1.000000,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(15,10,0.9565,0.1375,0.7234)|(21,3,0.8983,0.8299,0.0336)|(22,9,0.6674,0.5006,0.7657)|(19,2,0.0149,0.6150,0.1991)|(27,10,0.0000,0.0000,1.0000)|(26,17,1.0000,1.0000,0.0907)|(27,17,0.1623,0.2725,0.7785)|(22,3,0.8142,0.0648,0.3631)|(23,3,0.6677,0.0773,0.6309)",2|2|2|2|2|2|2|2|2,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
560,0,0,0.998535,1|2|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(26,12,1.0000,0.8459,0.0000)|(26,12,0.9153,0.0000,0.0000)|(15,11,0.9014,0.0682,0.0766)|(7,7,0.5353,0.0000,0.0000)|(23,27,1.0000,0.5878,0.2343)|(7,7,1.0000,1.0000,0.1243)|(21,27,1.0000,0.7903,0.0000)|(16,13,1.0000,0.7092,0.2954)|(26,12,1.0000,0.7492,0.0636)",0|0|0|0|0|0|0|0|0,0.982910|0.990723|0.999512|0.998535|1.000000|0.999023|1.000000|0.999512|0.982422,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
561,7,7,0.999023,0|1|2|3|4|5|6|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(12,11,1.0000,1.0000,1.0000)|(13,13,0.9973,0.8641,0.9256)|(4,11,0.5243,1.0000,0.9655)|(13,13,1.0000,0.3863,1.0000)|(8,11,1.0000,0.8045,0.7458)|(8,11,0.9951,0.6906,0.6708)|(4,11,0.9921,0.1805,0.4757)|(13,13,1.0000,0.3941,0.4080)|(14,14,0.9533,1.0000,0.7048)",7|7|7|7|7|7|7|7|7,0.971191|0.976074|0.996094|0.972168|0.967773|0.965820|0.997559|0.967773|0.989746,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
563,2,2,0.992676,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(17,20,0.6303,1.0000,1.0000)|(6,20,0.0810,1.0000,1.0000)|(22,11,0.7436,1.0000,1.0000)|(28,15,0.0000,0.0000,0.0000)|(21,11,0.0000,0.0000,0.8086)|(9,21,0.4672,1.0000,0.9167)|(9,21,0.0000,0.0000,0.2412)|(8,4,0.0000,1.0000,0.7156)|(9,6,0.0000,1.0000,0.8128)",2|2|2|2|2|2|2|2|2,0.983887|0.980957|0.995605|0.754883|0.998535|0.993652|0.999023|0.966309|0.958984,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
564,2,2,1.000000,0|1|3|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(26,9,0.0000,0.0000,0.6084)|(11,15,0.6904,0.1017,0.1936)|(10,15,0.9983,0.2951,0.2522)|(26,9,0.0000,0.0000,0.2264)|(24,16,0.0000,0.0000,1.0000)|(11,15,0.0000,0.0000,0.6186)|(26,9,0.1058,0.0000,0.7244)|(16,24,0.6573,0.9995,0.2190)|(24,5,0.4439,0.8480,0.8429)",2|2|2|2|2|2|2|2|2,1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000|1.000000,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
565,3,3,0.998047,0|1|2|4|5|6|7|8|9,0|0|0|0|0|0|0|0|0,40,70848,"(14,21,0.0000,0.0000,0.9964)|(22,10,0.0000,0.0000,1.0000)|(16,8,0.0044,0.0000,1.0000)|(22,10,0.0000,0.0000,0.8797)|(9,22,0.0000,0.0000,1.0000)|(14,16,0.0000,0.0000,0.9230)|(22,10,0.0004,0.0000,0.8648)|(12,12,0.0000,0.0000,0.8227)|(14,16,0.0000,0.0000,0.9753)",3|5|3|5|3|3|5|3|3,0.982422|0.772461|0.999023|0.758301|0.997070|0.996582|0.758789|0.991211|0.996582,192,40,0.5,0.9,0.9,32,0.1,1337,cuda,fastprior
